domain,name,is_tracker_ep,is_tracker_ocd,is_tracker,flagged_by,party_type,session,lifetime_days
imgur_com,FCCDCF,False,True,True,OpenCookieDatabase,first_party,False,0
dnsmadeeasy_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
dnsmadeeasy_com,_gid,False,True,True,OpenCookieDatabase,first_party,False,0
icloud-content_com,s_fid,False,True,True,OpenCookieDatabase,third_party,False,0
icloud-content_com,s_cc,False,True,True,OpenCookieDatabase,third_party,True,0
icloud-content_com,s_vi,False,True,True,OpenCookieDatabase,third_party,False,0
onelink_me,_ga,False,True,True,OpenCookieDatabase,third_party,False,0
amocrm_ru,sbjs_migrations,False,True,True,OpenCookieDatabase,first_party,False,0
amocrm_ru,sbjs_current_add,False,True,True,OpenCookieDatabase,first_party,False,0
amocrm_ru,sbjs_first_add,False,True,True,OpenCookieDatabase,first_party,False,0
amocrm_ru,sbjs_current,False,True,True,OpenCookieDatabase,first_party,False,0
amocrm_ru,sbjs_first,False,True,True,OpenCookieDatabase,first_party,False,0
amocrm_ru,sbjs_udata,False,True,True,OpenCookieDatabase,first_party,False,0
amocrm_ru,sbjs_session,False,True,True,OpenCookieDatabase,first_party,False,0
amocrm_ru,_gid,False,True,True,OpenCookieDatabase,first_party,False,0
amocrm_ru,bh,False,True,True,OpenCookieDatabase,third_party,False,0
amocrm_ru,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
amocrm_ru,_ym_uid,False,True,True,OpenCookieDatabase,first_party,False,0
amocrm_ru,_ym_d,False,True,True,OpenCookieDatabase,first_party,False,0
amocrm_ru,_ym_isad,False,True,True,OpenCookieDatabase,first_party,False,0
amocrm_ru,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
amocrm_ru,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
amocrm_ru,ymex,False,True,True,OpenCookieDatabase,third_party,False,0
amocrm_ru,bh,False,True,True,OpenCookieDatabase,third_party,False,0
digitalocean_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
digitalocean_com,ajs_anonymous_id,False,True,True,OpenCookieDatabase,first_party,False,0
maynoe_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
tbank_ru,bh,False,True,True,OpenCookieDatabase,third_party,False,0
tbank_ru,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
tbank_ru,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
tbank_ru,yashr,False,True,True,OpenCookieDatabase,third_party,False,0
tbank_ru,_ym_uid,False,True,True,OpenCookieDatabase,first_party,False,0
tbank_ru,_ym_d,False,True,True,OpenCookieDatabase,first_party,False,0
tbank_ru,_ym_isad,False,True,True,OpenCookieDatabase,first_party,False,0
tbank_ru,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
tbank_ru,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
tbank_ru,ymex,False,True,True,OpenCookieDatabase,third_party,False,0
tbank_ru,bh,False,True,True,OpenCookieDatabase,third_party,False,0
pccc_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
tinkoff_ru,bh,False,True,True,OpenCookieDatabase,third_party,False,0
tinkoff_ru,ymex,False,True,True,OpenCookieDatabase,third_party,False,0
tinkoff_ru,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
tinkoff_ru,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
tinkoff_ru,yashr,False,True,True,OpenCookieDatabase,third_party,False,0
tinkoff_ru,_ym_uid,False,True,True,OpenCookieDatabase,third_party,False,0
tinkoff_ru,_ym_d,False,True,True,OpenCookieDatabase,third_party,False,0
tinkoff_ru,_ym_isad,False,True,True,OpenCookieDatabase,third_party,False,0
tinkoff_ru,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
tinkoff_ru,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
tinkoff_ru,ymex,False,True,True,OpenCookieDatabase,third_party,False,0
tinkoff_ru,bh,False,True,True,OpenCookieDatabase,third_party,False,0
fao_org,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
njuskalo_hr,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
njuskalo_hr,pa_user,False,True,True,OpenCookieDatabase,first_party,False,0
jagran_com,FCCDCF,False,True,True,OpenCookieDatabase,first_party,False,0
jagran_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
fortune_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
fortune_com,__pat,False,True,True,OpenCookieDatabase,first_party,False,0
fortune_com,__pvi,False,True,True,OpenCookieDatabase,first_party,False,0
fortune_com,cX_P,False,True,True,OpenCookieDatabase,first_party,False,0
eenadu_net,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
eenadu_net,FCCDCF,False,True,True,OpenCookieDatabase,first_party,False,0
pla3_com,bh,False,True,True,OpenCookieDatabase,third_party,False,0
pla3_com,_ym_uid,False,True,True,OpenCookieDatabase,first_party,False,0
pla3_com,_ym_d,False,True,True,OpenCookieDatabase,first_party,False,0
pla3_com,_ym_isad,False,True,True,OpenCookieDatabase,first_party,False,0
pla3_com,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
pla3_com,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
pla3_com,ymex,False,True,True,OpenCookieDatabase,third_party,False,0
pla3_com,bh,False,True,True,OpenCookieDatabase,third_party,False,0
pla3_com,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
pla3_com,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
cursor_sh,_ga,False,True,True,OpenCookieDatabase,third_party,False,0
jimdo_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
segment_io,ajs_anonymous_id,False,True,True,OpenCookieDatabase,third_party,False,0
theatlantic_com,is_gdpr,False,True,True,OpenCookieDatabase,first_party,False,0
liteapks_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
liteapks_com,_gid,False,True,True,OpenCookieDatabase,first_party,False,0
sinoptik_ua,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
sinoptik_ua,FCCDCF,False,True,True,OpenCookieDatabase,first_party,False,0
haberler_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
haberler_com,__gfp_64b,False,True,True,OpenCookieDatabase,first_party,False,0
haberler_com,compass_uid,False,True,True,OpenCookieDatabase,first_party,False,0
haberler_com,FCCDCF,False,True,True,OpenCookieDatabase,first_party,False,0
haberler_com,bh,False,True,True,OpenCookieDatabase,third_party,False,0
haberler_com,_ym_uid,False,True,True,OpenCookieDatabase,first_party,False,0
haberler_com,_ym_d,False,True,True,OpenCookieDatabase,first_party,False,0
haberler_com,_ym_isad,False,True,True,OpenCookieDatabase,first_party,False,0
haberler_com,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
haberler_com,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
haberler_com,ymex,False,True,True,OpenCookieDatabase,third_party,False,0
haberler_com,bh,False,True,True,OpenCookieDatabase,third_party,False,0
haberler_com,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
haberler_com,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
gamewith_jp,FCCDCF,False,True,True,OpenCookieDatabase,first_party,False,0
gamewith_jp,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
gazzetta_it,FCCDCF,False,True,True,OpenCookieDatabase,first_party,False,0
gazzetta_it,s_fid,False,True,True,OpenCookieDatabase,first_party,True,0
gazzetta_it,s_tp,False,True,True,OpenCookieDatabase,first_party,True,0
gazzetta_it,s_ppv,False,True,True,OpenCookieDatabase,first_party,True,0
gazzetta_it,s_cc,False,True,True,OpenCookieDatabase,first_party,True,0
stanford_edu,nmstat,False,True,True,OpenCookieDatabase,first_party,False,0
stanford_edu,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
stanford_edu,_gid,False,True,True,OpenCookieDatabase,first_party,False,0
aucey_com,bh,False,True,True,OpenCookieDatabase,third_party,False,0
aucey_com,_ym_uid,False,True,True,OpenCookieDatabase,first_party,False,0
aucey_com,_ym_d,False,True,True,OpenCookieDatabase,first_party,False,0
aucey_com,_ym_isad,False,True,True,OpenCookieDatabase,first_party,False,0
aucey_com,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
aucey_com,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
aucey_com,ymex,False,True,True,OpenCookieDatabase,third_party,False,0
aucey_com,bh,False,True,True,OpenCookieDatabase,third_party,False,0
aucey_com,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
aucey_com,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
gandi_net,atuserid,False,True,True,OpenCookieDatabase,first_party,False,0
princeton_edu,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
xorgasmo_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
promiedos_com_ar,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
line_me,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
sarkariresult_com_cm,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
sarkariresult_com_cm,FCCDCF,False,True,True,OpenCookieDatabase,first_party,False,0
unpkg_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
unpkg_com,_gid,False,True,True,OpenCookieDatabase,first_party,False,0
psu_edu,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
twilio_com,ajs_anonymous_id,False,True,True,OpenCookieDatabase,first_party,False,0
bit_ly,sp,False,True,True,OpenCookieDatabase,third_party,False,0
